profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrainelectric,no_choice
0,218,1743,7,4,0,0,0,0,0,1
38,218,1744,8,1,0,20,20,7,1,0
11,218,1744,8,2,0,20,20,7,0,0
44,218,1744,8,3,1,20,30,7,1,0
0,218,1744,8,4,0,0,0,0,0,1
16,219,1745,1,1,1,15,30,7,0,0
49,219,1745,1,2,0,15,25,8,1,0
34,219,1745,1,3,0,15,30,6,1,0
0,219,1745,1,4,0,0,0,0,0,1
51,219,1746,2,1,0,25,25,8,1,0
39,219,1746,2,2,0,25,20,7,1,0
41,219,1746,2,3,1,20,25,7,1,0
0,219,1746,2,4,0,0,0,0,0,1
38,219,1747,3,1,0,20,20,7,1,0
29,219,1747,3,2,1,20,20,6,1,0
27,219,1747,3,3,0,25,30,8,0,0
0,219,1747,3,4,0,0,0,0,0,1
38,219,1748,4,1,0,20,20,7,1,0
52,219,1748,4,2,0,15,30,8,1,0
11,219,1748,4,3,0,20,20,7,0,0
0,219,1748,4,4,1,0,0,0,0,1
31,219,1749,5,1,1,15,25,6,1,0
29,219,1749,5,2,0,20,20,6,1,0
48,219,1749,5,3,0,25,20,8,1,0
0,219,1749,5,4,0,0,0,0,0,1
21,219,1750,6,1,0,25,20,8,0,0
42,219,1750,6,2,0,25,25,7,1,0
50,219,1750,6,3,0,20,25,8,1,0
0,219,1750,6,4,1,0,0,0,0,1
5,219,1751,7,1,0,20,25,6,0,0
7,219,1751,7,2,1,15,30,6,0,0
44,219,1751,7,3,0,20,30,7,1,0
0,219,1751,7,4,0,0,0,0,0,1
26,219,1752,8,1,0,20,30,8,0,0
51,219,1752,8,2,0,25,25,8,1,0
8,219,1752,8,3,0,20,30,6,0,0
0,219,1752,8,4,1,0,0,0,0,1
14,220,1753,1,1,0,20,25,7,0,0
23,220,1753,1,2,0,20,25,8,0,0
12,220,1753,1,3,0,25,20,7,0,0
0,220,1753,1,4,1,0,0,0,0,1
46,220,1754,2,1,0,15,20,8,1,0
50,220,1754,2,2,0,20,25,8,1,0
13,220,1754,2,3,1,15,25,7,0,0
0,220,1754,2,4,0,0,0,0,0,1
34,220,1755,3,1,0,15,30,6,1,0
17,220,1755,3,2,1,20,30,7,0,0
42,220,1755,3,3,0,25,25,7,1,0
0,220,1755,3,4,0,0,0,0,0,1
22,220,1756,4,1,0,15,25,8,0,0
53,220,1756,4,2,0,20,30,8,1,0
13,220,1756,4,3,1,15,25,7,0,0
0,220,1756,4,4,0,0,0,0,0,1
36,220,1757,5,1,0,25,30,6,1,0
9,220,1757,5,2,0,25,30,6,0,0
47,220,1757,5,3,0,20,20,8,1,0
0,220,1757,5,4,1,0,0,0,0,1
7,220,1758,6,1,1,15,30,6,0,0
35,220,1758,6,2,0,20,30,6,1,0
40,220,1758,6,3,0,15,25,7,1,0
0,220,1758,6,4,0,0,0,0,0,1
36,220,1759,7,1,0,25,30,6,1,0
34,220,1759,7,2,1,15,30,6,1,0
45,220,1759,7,3,0,25,30,7,1,0
0,220,1759,7,4,0,0,0,0,0,1
48,220,1760,8,1,0,25,20,8,1,0
44,220,1760,8,2,0,20,30,7,1,0
20,220,1760,8,3,1,20,20,8,0,0
0,220,1760,8,4,0,0,0,0,0,1
40,221,1761,1,1,1,15,25,7,1,0
43,221,1761,1,2,0,15,30,7,1,0
30,221,1761,1,3,0,25,20,6,1,0
0,221,1761,1,4,0,0,0,0,0,1
28,221,1762,2,1,0,15,20,6,1,0
1,221,1762,2,2,0,15,20,6,0,0
8,221,1762,2,3,1,20,30,6,0,0
0,221,1762,2,4,0,0,0,0,0,1
51,221,1763,3,1,0,25,25,8,1,0
46,221,1763,3,2,0,15,20,8,1,0
7,221,1763,3,3,1,15,30,6,0,0
0,221,1763,3,4,0,0,0,0,0,1
29,221,1764,4,1,0,20,20,6,1,0
17,221,1764,4,2,0,20,30,7,0,0
14,221,1764,4,3,1,20,25,7,0,0
0,221,1764,4,4,0,0,0,0,0,1
36,221,1765,5,1,0,25,30,6,1,0
52,221,1765,5,2,0,15,30,8,1,0
5,221,1765,5,3,1,20,25,6,0,0
0,221,1765,5,4,0,0,0,0,0,1
47,221,1766,6,1,0,20,20,8,1,0
11,221,1766,6,2,0,20,20,7,0,0
23,221,1766,6,3,1,20,25,8,0,0
0,221,1766,6,4,0,0,0,0,0,1
42,221,1767,7,1,0,25,25,7,1,0
12,221,1767,7,2,0,25,20,7,0,0
23,221,1767,7,3,1,20,25,8,0,0
0,221,1767,7,4,0,0,0,0,0,1
1,221,1768,8,1,1,15,20,6,0,0
26,221,1768,8,2,0,20,30,8,0,0
51,221,1768,8,3,0,25,25,8,1,0
0,221,1768,8,4,0,0,0,0,0,1
39,222,1769,1,1,0,25,20,7,1,0
15,222,1769,1,2,0,25,25,7,0,0
11,222,1769,1,3,1,20,20,7,0,0
0,222,1769,1,4,0,0,0,0,0,1
19,222,1770,2,1,1,15,20,8,0,0
48,222,1770,2,2,0,25,20,8,1,0
12,222,1770,2,3,0,25,20,7,0,0
0,222,1770,2,4,0,0,0,0,0,1
17,222,1771,3,1,1,20,30,7,0,0
32,222,1771,3,2,0,20,25,6,1,0
31,222,1771,3,3,0,15,25,6,1,0
0,222,1771,3,4,0,0,0,0,0,1
25,222,1772,4,1,0,15,30,8,0,0
16,222,1772,4,2,1,15,30,7,0,0
20,222,1772,4,3,0,20,20,8,0,0
0,222,1772,4,4,0,0,0,0,0,1
26,222,1773,5,1,1,20,30,8,0,0
18,222,1773,5,2,0,25,30,7,0,0
11,222,1773,5,3,0,20,20,7,0,0
0,222,1773,5,4,0,0,0,0,0,1
23,222,1774,6,1,1,20,25,8,0,0
2,222,1774,6,2,0,20,20,6,0,0
20,222,1774,6,3,0,20,20,8,0,0
0,222,1774,6,4,0,0,0,0,0,1
35,222,1775,7,1,0,20,30,6,1,0
25,222,1775,7,2,1,15,30,8,0,0
11,222,1775,7,3,0,20,20,7,0,0
0,222,1775,7,4,0,0,0,0,0,1
17,222,1776,8,1,1,20,30,7,0,0
12,222,1776,8,2,0,25,20,7,0,0
19,222,1776,8,3,0,15,20,8,0,0
0,222,1776,8,4,0,0,0,0,0,1
26,223,1777,1,1,1,20,30,8,0,0
35,223,1777,1,2,0,20,30,6,1,0
30,223,1777,1,3,0,25,20,6,1,0
0,223,1777,1,4,0,0,0,0,0,1
52,223,1778,2,1,1,15,30,8,1,0
42,223,1778,2,2,0,25,25,7,1,0
29,223,1778,2,3,0,20,20,6,1,0
0,223,1778,2,4,0,0,0,0,0,1
12,223,1779,3,1,0,25,20,7,0,0
5,223,1779,3,2,1,20,25,6,0,0
47,223,1779,3,3,0,20,20,8,1,0
0,223,1779,3,4,0,0,0,0,0,1
36,223,1780,4,1,0,25,30,6,1,0
22,223,1780,4,2,1,15,25,8,0,0
35,223,1780,4,3,0,20,30,6,1,0
0,223,1780,4,4,0,0,0,0,0,1
24,223,1781,5,1,0,25,25,8,0,0
49,223,1781,5,2,1,15,25,8,1,0
45,223,1781,5,3,0,25,30,7,1,0
0,223,1781,5,4,0,0,0,0,0,1
29,223,1782,6,1,0,20,20,6,1,0
39,223,1782,6,2,0,25,20,7,1,0
44,223,1782,6,3,0,20,30,7,1,0
0,223,1782,6,4,1,0,0,0,0,1
7,223,1783,7,1,1,15,30,6,0,0
4,223,1783,7,2,0,15,25,6,0,0
1,223,1783,7,3,0,15,20,6,0,0
0,223,1783,7,4,0,0,0,0,0,1
37,223,1784,8,1,0,15,20,7,1,0
46,223,1784,8,2,1,15,20,8,1,0
36,223,1784,8,3,0,25,30,6,1,0
0,223,1784,8,4,0,0,0,0,0,1
29,224,1785,1,1,0,20,20,6,1,0
45,224,1785,1,2,0,25,30,7,1,0
15,224,1785,1,3,0,25,25,7,0,0
0,224,1785,1,4,1,0,0,0,0,1
17,224,1786,2,1,1,20,30,7,0,0
9,224,1786,2,2,0,25,30,6,0,0
15,224,1786,2,3,0,25,25,7,0,0
0,224,1786,2,4,0,0,0,0,0,1
33,224,1787,3,1,0,25,25,6,1,0
7,224,1787,3,2,1,15,30,6,0,0
38,224,1787,3,3,0,20,20,7,1,0
0,224,1787,3,4,0,0,0,0,0,1
13,224,1788,4,1,1,15,25,7,0,0
54,224,1788,4,2,0,25,30,8,1,0
48,224,1788,4,3,0,25,20,8,1,0
0,224,1788,4,4,0,0,0,0,0,1
28,224,1789,5,1,0,15,20,6,1,0
4,224,1789,5,2,1,15,25,6,0,0
47,224,1789,5,3,0,20,20,8,1,0
0,224,1789,5,4,0,0,0,0,0,1
31,224,1790,6,1,1,15,25,6,1,0
43,224,1790,6,2,0,15,30,7,1,0
34,224,1790,6,3,0,15,30,6,1,0
0,224,1790,6,4,0,0,0,0,0,1
23,224,1791,7,1,0,20,25,8,0,0
4,224,1791,7,2,1,15,25,6,0,0
14,224,1791,7,3,0,20,25,7,0,0
0,224,1791,7,4,0,0,0,0,0,1
34,224,1792,8,1,0,15,30,6,1,0
16,224,1792,8,2,1,15,30,7,0,0
46,224,1792,8,3,0,15,20,8,1,0
0,224,1792,8,4,0,0,0,0,0,1
22,225,1793,1,1,1,15,25,8,0,0
30,225,1793,1,2,0,25,20,6,1,0
12,225,1793,1,3,0,25,20,7,0,0
0,225,1793,1,4,0,0,0,0,0,1
36,225,1794,2,1,0,25,30,6,1,0
22,225,1794,2,2,1,15,25,8,0,0
14,225,1794,2,3,0,20,25,7,0,0
0,225,1794,2,4,0,0,0,0,0,1
21,225,1795,3,1,0,25,20,8,0,0
18,225,1795,3,2,0,25,30,7,0,0
5,225,1795,3,3,0,20,25,6,0,0
0,225,1795,3,4,1,0,0,0,0,1
35,225,1796,4,1,0,20,30,6,1,0
33,225,1796,4,2,0,25,25,6,1,0
6,225,1796,4,3,0,25,25,6,0,0
0,225,1796,4,4,1,0,0,0,0,1
42,225,1797,5,1,0,25,25,7,1,0
49,225,1797,5,2,0,15,25,8,1,0
13,225,1797,5,3,1,15,25,7,0,0
0,225,1797,5,4,0,0,0,0,0,1
39,225,1798,6,1,0,25,20,7,1,0
51,225,1798,6,2,0,25,25,8,1,0
20,225,1798,6,3,1,20,20,8,0,0
0,225,1798,6,4,0,0,0,0,0,1
34,225,1799,7,1,0,15,30,6,1,0
37,225,1799,7,2,0,15,20,7,1,0
17,225,1799,7,3,1,20,30,7,0,0
0,225,1799,7,4,0,0,0,0,0,1
52,225,1800,8,1,1,15,30,8,1,0
35,225,1800,8,2,0,20,30,6,1,0
34,225,1800,8,3,0,15,30,6,1,0
0,225,1800,8,4,0,0,0,0,0,1
42,226,1801,1,1,0,25,25,7,1,0
13,226,1801,1,2,1,15,25,7,0,0
23,226,1801,1,3,0,20,25,8,0,0
0,226,1801,1,4,0,0,0,0,0,1
1,226,1802,2,1,1,15,20,6,0,0
38,226,1802,2,2,0,20,20,7,1,0
23,226,1802,2,3,0,20,25,8,0,0
0,226,1802,2,4,0,0,0,0,0,1
11,226,1803,3,1,1,20,20,7,0,0
2,226,1803,3,2,0,20,20,6,0,0
33,226,1803,3,3,0,25,25,6,1,0
0,226,1803,3,4,0,0,0,0,0,1
26,226,1804,4,1,1,20,30,8,0,0
34,226,1804,4,2,0,15,30,6,1,0
45,226,1804,4,3,0,25,30,7,1,0
0,226,1804,4,4,0,0,0,0,0,1
41,226,1805,5,1,0,20,25,7,1,0
14,226,1805,5,2,0,20,25,7,0,0
17,226,1805,5,3,1,20,30,7,0,0
0,226,1805,5,4,0,0,0,0,0,1
35,226,1806,6,1,0,20,30,6,1,0
9,226,1806,6,2,0,25,30,6,0,0
51,226,1806,6,3,0,25,25,8,1,0
0,226,1806,6,4,1,0,0,0,0,1
9,226,1807,7,1,1,25,30,6,0,0
18,226,1807,7,2,0,25,30,7,0,0
31,226,1807,7,3,0,15,25,6,1,0
0,226,1807,7,4,0,0,0,0,0,1
14,226,1808,8,1,1,20,25,7,0,0
28,226,1808,8,2,0,15,20,6,1,0
51,226,1808,8,3,0,25,25,8,1,0
0,226,1808,8,4,0,0,0,0,0,1
21,227,1809,1,1,0,25,20,8,0,0
11,227,1809,1,2,1,20,20,7,0,0
23,227,1809,1,3,0,20,25,8,0,0
0,227,1809,1,4,0,0,0,0,0,1
39,227,1810,2,1,0,25,20,7,1,0
8,227,1810,2,2,1,20,30,6,0,0
17,227,1810,2,3,0,20,30,7,0,0
0,227,1810,2,4,0,0,0,0,0,1
23,227,1811,3,1,0,20,25,8,0,0
34,227,1811,3,2,1,15,30,6,1,0
30,227,1811,3,3,0,25,20,6,1,0
0,227,1811,3,4,0,0,0,0,0,1
41,227,1812,4,1,1,20,25,7,1,0
27,227,1812,4,2,0,25,30,8,0,0
34,227,1812,4,3,0,15,30,6,1,0
0,227,1812,4,4,0,0,0,0,0,1
31,227,1813,5,1,0,15,25,6,1,0
7,227,1813,5,2,1,15,30,6,0,0
45,227,1813,5,3,0,25,30,7,1,0
0,227,1813,5,4,0,0,0,0,0,1
44,227,1814,6,1,1,20,30,7,1,0
30,227,1814,6,2,0,25,20,6,1,0
12,227,1814,6,3,0,25,20,7,0,0
0,227,1814,6,4,0,0,0,0,0,1
13,227,1815,7,1,1,15,25,7,0,0
3,227,1815,7,2,0,25,20,6,0,0
49,227,1815,7,3,0,15,25,8,1,0
0,227,1815,7,4,0,0,0,0,0,1
36,227,1816,8,1,0,25,30,6,1,0
39,227,1816,8,2,0,25,20,7,1,0
32,227,1816,8,3,1,20,25,6,1,0
0,227,1816,8,4,0,0,0,0,0,1
44,228,1817,1,1,0,20,30,7,1,0
4,228,1817,1,2,1,15,25,6,0,0
51,228,1817,1,3,0,25,25,8,1,0
0,228,1817,1,4,0,0,0,0,0,1
24,228,1818,2,1,0,25,25,8,0,0
5,228,1818,2,2,1,20,25,6,0,0
38,228,1818,2,3,0,20,20,7,1,0
0,228,1818,2,4,0,0,0,0,0,1
21,228,1819,3,1,0,25,20,8,0,0
35,228,1819,3,2,1,20,30,6,1,0
54,228,1819,3,3,0,25,30,8,1,0
0,228,1819,3,4,0,0,0,0,0,1
2,228,1820,4,1,1,20,20,6,0,0
11,228,1820,4,2,0,20,20,7,0,0
54,228,1820,4,3,0,25,30,8,1,0
0,228,1820,4,4,0,0,0,0,0,1
29,228,1821,5,1,0,20,20,6,1,0
24,228,1821,5,2,0,25,25,8,0,0
6,228,1821,5,3,1,25,25,6,0,0
0,228,1821,5,4,0,0,0,0,0,1
15,228,1822,6,1,0,25,25,7,0,0
4,228,1822,6,2,1,15,25,6,0,0
32,228,1822,6,3,0,20,25,6,1,0
0,228,1822,6,4,0,0,0,0,0,1
37,228,1823,7,1,0,15,20,7,1,0
51,228,1823,7,2,0,25,25,8,1,0
7,228,1823,7,3,1,15,30,6,0,0
0,228,1823,7,4,0,0,0,0,0,1
13,228,1824,8,1,1,15,25,7,0,0
11,228,1824,8,2,0,20,20,7,0,0
45,228,1824,8,3,0,25,30,7,1,0
0,228,1824,8,4,0,0,0,0,0,1
45,229,1825,1,1,0,25,30,7,1,0
36,229,1825,1,2,0,25,30,6,1,0
34,229,1825,1,3,0,15,30,6,1,0
0,229,1825,1,4,1,0,0,0,0,1
7,229,1826,2,1,1,15,30,6,0,0
15,229,1826,2,2,0,25,25,7,0,0
52,229,1826,2,3,0,15,30,8,1,0
0,229,1826,2,4,0,0,0,0,0,1
41,229,1827,3,1,0,20,25,7,1,0
49,229,1827,3,2,0,15,25,8,1,0
19,229,1827,3,3,1,15,20,8,0,0
0,229,1827,3,4,0,0,0,0,0,1
17,229,1828,4,1,1,20,30,7,0,0
35,229,1828,4,2,0,20,30,6,1,0
20,229,1828,4,3,0,20,20,8,0,0
0,229,1828,4,4,0,0,0,0,0,1
49,229,1829,5,1,0,15,25,8,1,0
7,229,1829,5,2,0,15,30,6,0,0
10,229,1829,5,3,1,15,20,7,0,0
0,229,1829,5,4,0,0,0,0,0,1
34,229,1830,6,1,0,15,30,6,1,0
5,229,1830,6,2,0,20,25,6,0,0
53,229,1830,6,3,0,20,30,8,1,0
0,229,1830,6,4,1,0,0,0,0,1
17,229,1831,7,1,0,20,30,7,0,0
52,229,1831,7,2,1,15,30,8,1,0
35,229,1831,7,3,0,20,30,6,1,0
0,229,1831,7,4,0,0,0,0,0,1
48,229,1832,8,1,0,25,20,8,1,0
22,229,1832,8,2,1,15,25,8,0,0
4,229,1832,8,3,0,15,25,6,0,0
0,229,1832,8,4,0,0,0,0,0,1
33,230,1833,1,1,0,25,25,6,1,0
48,230,1833,1,2,0,25,20,8,1,0
43,230,1833,1,3,1,15,30,7,1,0
0,230,1833,1,4,0,0,0,0,0,1
52,230,1834,2,1,1,15,30,8,1,0
46,230,1834,2,2,0,15,20,8,1,0
38,230,1834,2,3,0,20,20,7,1,0
0,230,1834,2,4,0,0,0,0,0,1
18,230,1835,3,1,1,25,30,7,0,0
33,230,1835,3,2,0,25,25,6,1,0
35,230,1835,3,3,0,20,30,6,1,0
0,230,1835,3,4,0,0,0,0,0,1
44,230,1836,4,1,0,20,30,7,1,0
35,230,1836,4,2,0,20,30,6,1,0
48,230,1836,4,3,0,25,20,8,1,0
0,230,1836,4,4,1,0,0,0,0,1
40,230,1837,5,1,0,15,25,7,1,0
4,230,1837,5,2,1,15,25,6,0,0
1,230,1837,5,3,0,15,20,6,0,0
0,230,1837,5,4,0,0,0,0,0,1
7,230,1838,6,1,1,15,30,6,0,0
20,230,1838,6,2,0,20,20,8,0,0
38,230,1838,6,3,0,20,20,7,1,0
0,230,1838,6,4,0,0,0,0,0,1
40,230,1839,7,1,0,15,25,7,1,0
37,230,1839,7,2,0,15,20,7,1,0
43,230,1839,7,3,1,15,30,7,1,0
0,230,1839,7,4,0,0,0,0,0,1
24,230,1840,8,1,0,25,25,8,0,0
48,230,1840,8,2,0,25,20,8,1,0
16,230,1840,8,3,1,15,30,7,0,0
0,230,1840,8,4,0,0,0,0,0,1
25,231,1841,1,1,0,15,30,8,0,0
13,231,1841,1,2,1,15,25,7,0,0
17,231,1841,1,3,0,20,30,7,0,0
0,231,1841,1,4,0,0,0,0,0,1
43,231,1842,2,1,0,15,30,7,1,0
8,231,1842,2,2,1,20,30,6,0,0
15,231,1842,2,3,0,25,25,7,0,0
0,231,1842,2,4,0,0,0,0,0,1
13,231,1843,3,1,1,15,25,7,0,0
52,231,1843,3,2,0,15,30,8,1,0
49,231,1843,3,3,0,15,25,8,1,0
0,231,1843,3,4,0,0,0,0,0,1
15,231,1844,4,1,0,25,25,7,0,0
16,231,1844,4,2,1,15,30,7,0,0
35,231,1844,4,3,0,20,30,6,1,0
0,231,1844,4,4,0,0,0,0,0,1
23,231,1845,5,1,0,20,25,8,0,0
43,231,1845,5,2,1,15,30,7,1,0
47,231,1845,5,3,0,20,20,8,1,0
0,231,1845,5,4,0,0,0,0,0,1
51,231,1846,6,1,0,25,25,8,1,0
4,231,1846,6,2,1,15,25,6,0,0
14,231,1846,6,3,0,20,25,7,0,0
0,231,1846,6,4,0,0,0,0,0,1
43,231,1847,7,1,1,15,30,7,1,0
54,231,1847,7,2,0,25,30,8,1,0
6,231,1847,7,3,0,25,25,6,0,0
0,231,1847,7,4,0,0,0,0,0,1
8,231,1848,8,1,0,20,30,6,0,0
22,231,1848,8,2,1,15,25,8,0,0
27,231,1848,8,3,0,25,30,8,0,0
0,231,1848,8,4,0,0,0,0,0,1
26,232,1849,1,1,0,20,30,8,0,0
8,232,1849,1,2,1,20,30,6,0,0
27,232,1849,1,3,0,25,30,8,0,0
0,232,1849,1,4,0,0,0,0,0,1
44,232,1850,2,1,0,20,30,7,1,0
16,232,1850,2,2,1,15,30,7,0,0
45,232,1850,2,3,0,25,30,7,1,0
0,232,1850,2,4,0,0,0,0,0,1
10,232,1851,3,1,1,15,20,7,0,0
39,232,1851,3,2,0,25,20,7,1,0
9,232,1851,3,3,0,25,30,6,0,0
0,232,1851,3,4,0,0,0,0,0,1
18,232,1852,4,1,0,25,30,7,0,0
3,232,1852,4,2,0,25,20,6,0,0
12,232,1852,4,3,0,25,20,7,0,0
0,232,1852,4,4,1,0,0,0,0,1
45,232,1853,5,1,0,25,30,7,1,0
37,232,1853,5,2,1,15,20,7,1,0
33,232,1853,5,3,0,25,25,6,1,0
0,232,1853,5,4,0,0,0,0,0,1
6,232,1854,6,1,0,25,25,6,0,0
3,232,1854,6,2,0,25,20,6,0,0
35,232,1854,6,3,0,20,30,6,1,0
0,232,1854,6,4,1,0,0,0,0,1
32,232,1855,7,1,0,20,25,6,1,0
49,232,1855,7,2,1,15,25,8,1,0
45,232,1855,7,3,0,25,30,7,1,0
0,232,1855,7,4,0,0,0,0,0,1
14,232,1856,8,1,1,20,25,7,0,0
42,232,1856,8,2,0,25,25,7,1,0
39,232,1856,8,3,0,25,20,7,1,0
0,232,1856,8,4,0,0,0,0,0,1
26,233,1857,1,1,0,20,30,8,0,0
32,233,1857,1,2,0,20,25,6,1,0
13,233,1857,1,3,1,15,25,7,0,0
0,233,1857,1,4,0,0,0,0,0,1
19,233,1858,2,1,1,15,20,8,0,0
52,233,1858,2,2,0,15,30,8,1,0
28,233,1858,2,3,0,15,20,6,1,0
0,233,1858,2,4,0,0,0,0,0,1
18,233,1859,3,1,0,25,30,7,0,0
8,233,1859,3,2,1,20,30,6,0,0
3,233,1859,3,3,0,25,20,6,0,0
0,233,1859,3,4,0,0,0,0,0,1
54,233,1860,4,1,0,25,30,8,1,0
33,233,1860,4,2,0,25,25,6,1,0
51,233,1860,4,3,0,25,25,8,1,0
0,233,1860,4,4,1,0,0,0,0,1
38,233,1861,5,1,0,20,20,7,1,0
39,233,1861,5,2,0,25,20,7,1,0
50,233,1861,5,3,0,20,25,8,1,0
0,233,1861,5,4,1,0,0,0,0,1
7,233,1862,6,1,1,15,30,6,0,0
32,233,1862,6,2,0,20,25,6,1,0
3,233,1862,6,3,0,25,20,6,0,0
0,233,1862,6,4,0,0,0,0,0,1
30,233,1863,7,1,0,25,20,6,1,0
25,233,1863,7,2,1,15,30,8,0,0
11,233,1863,7,3,0,20,20,7,0,0
0,233,1863,7,4,0,0,0,0,0,1
26,233,1864,8,1,1,20,30,8,0,0
6,233,1864,8,2,0,25,25,6,0,0
30,233,1864,8,3,0,25,20,6,1,0
0,233,1864,8,4,0,0,0,0,0,1
35,234,1865,1,1,0,20,30,6,1,0
2,234,1865,1,2,1,20,20,6,0,0
46,234,1865,1,3,0,15,20,8,1,0
0,234,1865,1,4,0,0,0,0,0,1
51,234,1866,2,1,0,25,25,8,1,0
7,234,1866,2,2,1,15,30,6,0,0
25,234,1866,2,3,0,15,30,8,0,0
0,234,1866,2,4,0,0,0,0,0,1
50,234,1867,3,1,0,20,25,8,1,0
36,234,1867,3,2,0,25,30,6,1,0
7,234,1867,3,3,1,15,30,6,0,0
0,234,1867,3,4,0,0,0,0,0,1
4,234,1868,4,1,1,15,25,6,0,0
33,234,1868,4,2,0,25,25,6,1,0
21,234,1868,4,3,0,25,20,8,0,0
0,234,1868,4,4,0,0,0,0,0,1
18,234,1869,5,1,0,25,30,7,0,0
49,234,1869,5,2,1,15,25,8,1,0
35,234,1869,5,3,0,20,30,6,1,0
0,234,1869,5,4,0,0,0,0,0,1
15,234,1870,6,1,0,25,25,7,0,0
9,234,1870,6,2,0,25,30,6,0,0
27,234,1870,6,3,1,25,30,8,0,0
0,234,1870,6,4,0,0,0,0,0,1
49,234,1871,7,1,1,15,25,8,1,0
1,234,1871,7,2,0,15,20,6,0,0
31,234,1871,7,3,0,15,25,6,1,0
0,234,1871,7,4,0,0,0,0,0,1
29,234,1872,8,1,0,20,20,6,1,0
39,234,1872,8,2,0,25,20,7,1,0
47,234,1872,8,3,0,20,20,8,1,0
0,234,1872,8,4,1,0,0,0,0,1
54,235,1873,1,1,0,25,30,8,1,0
23,235,1873,1,2,1,20,25,8,0,0
49,235,1873,1,3,0,15,25,8,1,0
0,235,1873,1,4,0,0,0,0,0,1
8,235,1874,2,1,0,20,30,6,0,0
29,235,1874,2,2,0,20,20,6,1,0
22,235,1874,2,3,1,15,25,8,0,0
0,235,1874,2,4,0,0,0,0,0,1
34,235,1875,3,1,1,15,30,6,1,0
44,235,1875,3,2,0,20,30,7,1,0
9,235,1875,3,3,0,25,30,6,0,0
0,235,1875,3,4,0,0,0,0,0,1
33,235,1876,4,1,0,25,25,6,1,0
7,235,1876,4,2,1,15,30,6,0,0
46,235,1876,4,3,0,15,20,8,1,0
0,235,1876,4,4,0,0,0,0,0,1
14,235,1877,5,1,0,20,25,7,0,0
23,235,1877,5,2,0,20,25,8,0,0
52,235,1877,5,3,1,15,30,8,1,0
0,235,1877,5,4,0,0,0,0,0,1
47,235,1878,6,1,0,20,20,8,1,0
33,235,1878,6,2,0,25,25,6,1,0
3,235,1878,6,3,0,25,20,6,0,0
0,235,1878,6,4,1,0,0,0,0,1
9,235,1879,7,1,0,25,30,6,0,0
42,235,1879,7,2,0,25,25,7,1,0
50,235,1879,7,3,0,20,25,8,1,0
0,235,1879,7,4,1,0,0,0,0,1
51,235,1880,8,1,0,25,25,8,1,0
13,235,1880,8,2,1,15,25,7,0,0
5,235,1880,8,3,0,20,25,6,0,0
0,235,1880,8,4,0,0,0,0,0,1
33,236,1881,1,1,0,25,25,6,1,0
5,236,1881,1,2,0,20,25,6,0,0
10,236,1881,1,3,1,15,20,7,0,0
0,236,1881,1,4,0,0,0,0,0,1
54,236,1882,2,1,0,25,30,8,1,0
35,236,1882,2,2,0,20,30,6,1,0
34,236,1882,2,3,0,15,30,6,1,0
0,236,1882,2,4,1,0,0,0,0,1
8,236,1883,3,1,1,20,30,6,0,0
30,236,1883,3,2,0,25,20,6,1,0
28,236,1883,3,3,0,15,20,6,1,0
0,236,1883,3,4,0,0,0,0,0,1
53,236,1884,4,1,0,20,30,8,1,0
29,236,1884,4,2,0,20,20,6,1,0
34,236,1884,4,3,1,15,30,6,1,0
0,236,1884,4,4,0,0,0,0,0,1
51,236,1885,5,1,0,25,25,8,1,0
35,236,1885,5,2,0,20,30,6,1,0
43,236,1885,5,3,1,15,30,7,1,0
0,236,1885,5,4,0,0,0,0,0,1
44,236,1886,6,1,0,20,30,7,1,0
17,236,1886,6,2,1,20,30,7,0,0
41,236,1886,6,3,0,20,25,7,1,0
0,236,1886,6,4,0,0,0,0,0,1
48,236,1887,7,1,0,25,20,8,1,0
7,236,1887,7,2,1,15,30,6,0,0
42,236,1887,7,3,0,25,25,7,1,0
0,236,1887,7,4,0,0,0,0,0,1
44,236,1888,8,1,0,20,30,7,1,0
45,236,1888,8,2,0,25,30,7,1,0
2,236,1888,8,3,1,20,20,6,0,0
0,236,1888,8,4,0,0,0,0,0,1
7,237,1889,1,1,1,15,30,6,0,0
25,237,1889,1,2,0,15,30,8,0,0
46,237,1889,1,3,0,15,20,8,1,0
0,237,1889,1,4,0,0,0,0,0,1
10,237,1890,2,1,1,15,20,7,0,0
17,237,1890,2,2,0,20,30,7,0,0
41,237,1890,2,3,0,20,25,7,1,0
0,237,1890,2,4,0,0,0,0,0,1
8,237,1891,3,1,1,20,30,6,0,0
11,237,1891,3,2,0,20,20,7,0,0
18,237,1891,3,3,0,25,30,7,0,0
0,237,1891,3,4,0,0,0,0,0,1
47,237,1892,4,1,0,20,20,8,1,0
29,237,1892,4,2,0,20,20,6,1,0
4,237,1892,4,3,1,15,25,6,0,0
0,237,1892,4,4,0,0,0,0,0,1
29,237,1893,5,1,0,20,20,6,1,0
44,237,1893,5,2,0,20,30,7,1,0
35,237,1893,5,3,0,20,30,6,1,0
0,237,1893,5,4,1,0,0,0,0,1
32,237,1894,6,1,0,20,25,6,1,0
11,237,1894,6,2,1,20,20,7,0,0
26,237,1894,6,3,0,20,30,8,0,0
0,237,1894,6,4,0,0,0,0,0,1
3,237,1895,7,1,0,25,20,6,0,0
