respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrain,outsideGood
608,4863,0,0,0,0,0,0,gas,1
608,4864,8,1,0,15,25,6,gas,0
608,4864,8,2,0,15,25,6,elec,0
608,4864,8,3,1,15,30,6,gas,0
608,4864,0,0,0,0,0,0,gas,1
609,4865,1,1,1,15,30,8,gas,0
609,4865,1,2,0,15,30,6,gas,0
609,4865,1,3,0,15,20,8,elec,0
609,4865,0,0,0,0,0,0,gas,1
609,4866,2,1,0,15,30,8,elec,0
609,4866,2,2,0,15,25,7,elec,0
609,4866,2,3,1,15,30,8,gas,0
609,4866,0,0,0,0,0,0,gas,1
609,4867,3,1,0,15,30,6,gas,0
609,4867,3,2,0,15,25,7,elec,0
609,4867,3,3,1,15,25,8,gas,0
609,4867,0,0,0,0,0,0,gas,1
609,4868,4,1,0,15,25,8,elec,0
609,4868,4,2,0,15,25,6,elec,0
609,4868,4,3,1,15,30,8,gas,0
609,4868,0,0,0,0,0,0,gas,1
609,4869,5,1,0,15,20,8,elec,0
609,4869,5,2,1,15,20,6,gas,0
609,4869,5,3,0,15,25,6,elec,0
609,4869,0,0,0,0,0,0,gas,1
609,4870,6,1,1,15,30,6,gas,0
609,4870,6,2,0,15,30,8,gas,0
609,4870,6,3,0,15,25,6,elec,0
609,4870,0,0,0,0,0,0,gas,1
609,4871,7,1,1,15,20,7,gas,0
609,4871,7,2,0,15,25,8,elec,0
609,4871,7,3,0,15,25,8,gas,0
609,4871,0,0,0,0,0,0,gas,1
609,4872,8,1,0,15,30,8,gas,0
609,4872,8,2,1,15,30,6,gas,0
609,4872,8,3,0,15,25,6,gas,0
609,4872,0,0,0,0,0,0,gas,1
610,4873,1,1,0,15,25,6,elec,0
610,4873,1,2,0,15,20,6,elec,0
610,4873,1,3,1,15,20,8,gas,0
610,4873,0,0,0,0,0,0,gas,1
610,4874,2,1,0,15,25,8,elec,0
610,4874,2,2,0,15,30,6,elec,0
610,4874,2,3,1,15,20,6,gas,0
610,4874,0,0,0,0,0,0,gas,1
610,4875,3,1,0,15,30,7,gas,0
610,4875,3,2,1,15,30,6,gas,0
610,4875,3,3,0,15,25,6,elec,0
610,4875,0,0,0,0,0,0,gas,1
610,4876,4,1,0,15,20,8,elec,0
610,4876,4,2,1,15,25,6,gas,0
610,4876,4,3,0,15,25,8,elec,0
610,4876,0,0,0,0,0,0,gas,1
610,4877,5,1,1,15,25,7,elec,0
610,4877,5,2,0,15,20,6,elec,0
610,4877,5,3,0,15,30,6,elec,0
610,4877,0,0,0,0,0,0,gas,1
610,4878,6,1,1,15,30,8,gas,0
610,4878,6,2,0,15,25,8,elec,0
610,4878,6,3,0,15,30,6,gas,0
610,4878,0,0,0,0,0,0,gas,1
610,4879,7,1,0,15,25,8,elec,0
610,4879,7,2,0,15,30,8,elec,0
610,4879,7,3,1,15,20,6,gas,0
610,4879,0,0,0,0,0,0,gas,1
610,4880,8,1,1,15,25,7,elec,0
610,4880,8,2,0,15,20,7,elec,0
610,4880,8,3,0,15,25,8,elec,0
610,4880,0,0,0,0,0,0,gas,1
611,4881,1,1,0,15,30,6,elec,0
611,4881,1,2,0,15,25,8,elec,0
611,4881,1,3,1,15,20,7,gas,0
611,4881,0,0,0,0,0,0,gas,1
611,4882,2,1,0,15,30,6,elec,0
611,4882,2,2,1,15,25,8,gas,0
611,4882,2,3,0,15,25,6,elec,0
611,4882,0,0,0,0,0,0,gas,1
611,4883,3,1,0,15,30,8,elec,0
611,4883,3,2,1,15,30,6,gas,0
611,4883,3,3,0,15,25,6,gas,0
611,4883,0,0,0,0,0,0,gas,1
611,4884,4,1,0,15,25,7,gas,0
611,4884,4,2,1,15,30,8,gas,0
611,4884,4,3,0,15,25,8,elec,0
611,4884,0,0,0,0,0,0,gas,1
611,4885,5,1,0,15,20,6,gas,0
611,4885,5,2,1,15,25,7,gas,0
611,4885,5,3,0,15,30,7,gas,0
611,4885,0,0,0,0,0,0,gas,1
611,4886,6,1,0,15,20,8,elec,0
611,4886,6,2,1,15,25,8,gas,0
611,4886,6,3,0,15,25,7,elec,0
611,4886,0,0,0,0,0,0,gas,1
611,4887,7,1,0,15,20,7,gas,0
611,4887,7,2,0,15,25,7,elec,0
611,4887,7,3,0,15,25,8,gas,0
611,4887,0,0,1,0,0,0,gas,1
611,4888,8,1,1,15,25,6,gas,0
611,4888,8,2,0,15,20,6,elec,0
611,4888,8,3,0,15,25,7,gas,0
611,4888,0,0,0,0,0,0,gas,1
612,4889,1,1,0,15,30,6,elec,0
612,4889,1,2,0,15,30,8,gas,0
612,4889,1,3,1,15,25,7,gas,0
612,4889,0,0,0,0,0,0,gas,1
612,4890,2,1,0,15,20,6,elec,0
612,4890,2,2,1,15,25,6,gas,0
612,4890,2,3,0,15,20,8,elec,0
612,4890,0,0,0,0,0,0,gas,1
612,4891,3,1,1,15,30,6,gas,0
612,4891,3,2,0,15,30,6,elec,0
612,4891,3,3,0,15,30,8,gas,0
612,4891,0,0,0,0,0,0,gas,1
612,4892,4,1,1,15,30,7,gas,0
612,4892,4,2,0,15,25,8,gas,0
612,4892,4,3,0,15,30,8,elec,0
612,4892,0,0,0,0,0,0,gas,1
612,4893,5,1,0,15,25,7,elec,0
612,4893,5,2,0,15,25,8,elec,0
612,4893,5,3,1,15,25,8,gas,0
612,4893,0,0,0,0,0,0,gas,1
612,4894,6,1,0,15,20,7,elec,0
612,4894,6,2,1,15,25,8,gas,0
612,4894,6,3,0,15,20,6,gas,0
612,4894,0,0,0,0,0,0,gas,1
612,4895,7,1,1,15,25,6,gas,0
612,4895,7,2,0,15,25,7,elec,0
612,4895,7,3,0,15,20,7,gas,0
612,4895,0,0,0,0,0,0,gas,1
612,4896,8,1,0,15,20,6,gas,0
612,4896,8,2,1,15,30,6,gas,0
612,4896,8,3,0,15,25,6,elec,0
612,4896,0,0,0,0,0,0,gas,1
613,4897,1,1,0,15,25,7,elec,0
613,4897,1,2,0,15,25,6,elec,0
613,4897,1,3,1,15,30,7,gas,0
613,4897,0,0,0,0,0,0,gas,1
613,4898,2,1,1,15,25,8,gas,0
613,4898,2,2,0,15,20,6,gas,0
613,4898,2,3,0,15,30,7,elec,0
613,4898,0,0,0,0,0,0,gas,1
613,4899,3,1,0,15,25,7,gas,0
613,4899,3,2,1,15,25,6,gas,0
613,4899,3,3,0,15,30,6,elec,0
613,4899,0,0,0,0,0,0,gas,1
613,4900,4,1,0,15,30,8,gas,0
613,4900,4,2,1,15,20,6,gas,0
613,4900,4,3,0,15,25,6,elec,0
613,4900,0,0,0,0,0,0,gas,1
613,4901,5,1,1,15,25,6,elec,0
613,4901,5,2,0,15,20,8,elec,0
613,4901,5,3,0,15,20,7,elec,0
613,4901,0,0,0,0,0,0,gas,1
613,4902,6,1,0,15,20,8,elec,0
613,4902,6,2,1,15,25,7,gas,0
613,4902,6,3,0,15,20,7,gas,0
613,4902,0,0,0,0,0,0,gas,1
613,4903,7,1,0,15,20,7,gas,0
613,4903,7,2,0,15,20,8,elec,0
613,4903,7,3,1,15,20,8,gas,0
613,4903,0,0,0,0,0,0,gas,1
613,4904,8,1,0,15,25,8,elec,0
613,4904,8,2,0,15,30,6,elec,0
613,4904,8,3,1,15,25,8,gas,0
613,4904,0,0,0,0,0,0,gas,1
614,4905,1,1,0,15,20,7,elec,0
614,4905,1,2,0,15,30,6,elec,0
614,4905,1,3,1,15,20,7,gas,0
614,4905,0,0,0,0,0,0,gas,1
614,4906,2,1,1,15,20,7,gas,0
614,4906,2,2,0,15,25,7,elec,0
614,4906,2,3,0,15,25,8,gas,0
614,4906,0,0,0,0,0,0,gas,1
614,4907,3,1,0,15,20,8,elec,0
614,4907,3,2,0,15,25,8,elec,0
614,4907,3,3,1,15,25,6,gas,0
614,4907,0,0,0,0,0,0,gas,1
614,4908,4,1,0,15,20,8,elec,0
614,4908,4,2,0,15,20,8,gas,0
614,4908,4,3,1,15,20,6,elec,0
614,4908,0,0,0,0,0,0,gas,1
614,4909,5,1,1,15,30,8,gas,0
614,4909,5,2,0,15,25,6,elec,0
614,4909,5,3,0,15,30,7,gas,0
614,4909,0,0,0,0,0,0,gas,1
614,4910,6,1,1,15,25,6,gas,0
614,4910,6,2,0,15,20,6,gas,0
614,4910,6,3,0,15,25,8,elec,0
614,4910,0,0,0,0,0,0,gas,1
614,4911,7,1,0,15,25,8,elec,0
614,4911,7,2,0,15,30,8,gas,0
614,4911,7,3,1,15,30,7,gas,0
614,4911,0,0,0,0,0,0,gas,1
614,4912,8,1,1,15,30,6,gas,0
614,4912,8,2,0,15,30,7,elec,0
614,4912,8,3,0,15,30,7,gas,0
614,4912,0,0,0,0,0,0,gas,1
615,4913,1,1,0,15,25,8,elec,0
615,4913,1,2,0,15,25,7,elec,0
615,4913,1,3,1,15,20,6,gas,0
615,4913,0,0,0,0,0,0,gas,1
615,4914,2,1,1,15,30,6,gas,0
615,4914,2,2,0,15,20,8,elec,0
615,4914,2,3,0,15,25,7,gas,0
615,4914,0,0,0,0,0,0,gas,1
615,4915,3,1,1,15,30,8,gas,0
615,4915,3,2,0,15,20,6,elec,0
615,4915,3,3,0,15,20,7,gas,0
615,4915,0,0,0,0,0,0,gas,1
615,4916,4,1,0,15,20,7,gas,0
615,4916,4,2,1,15,30,8,gas,0
615,4916,4,3,0,15,25,7,elec,0
615,4916,0,0,0,0,0,0,gas,1
615,4917,5,1,0,15,30,7,elec,0
615,4917,5,2,1,15,25,7,gas,0
615,4917,5,3,0,15,20,6,elec,0
615,4917,0,0,0,0,0,0,gas,1
615,4918,6,1,1,15,25,8,gas,0
615,4918,6,2,0,15,25,6,elec,0
615,4918,6,3,0,15,30,7,elec,0
615,4918,0,0,0,0,0,0,gas,1
615,4919,7,1,0,15,30,6,elec,0
615,4919,7,2,1,15,20,8,gas,0
615,4919,7,3,0,15,25,7,elec,0
615,4919,0,0,0,0,0,0,gas,1
615,4920,8,1,1,15,20,6,gas,0
615,4920,8,2,0,15,30,7,elec,0
615,4920,8,3,0,15,30,6,elec,0
615,4920,0,0,0,0,0,0,gas,1
616,4921,1,1,0,15,30,6,elec,0
616,4921,1,2,1,15,30,8,gas,0
616,4921,1,3,0,15,20,7,gas,0
616,4921,0,0,0,0,0,0,gas,1
616,4922,2,1,0,15,20,8,gas,0
616,4922,2,2,0,15,30,6,elec,0
616,4922,2,3,1,15,30,8,gas,0
616,4922,0,0,0,0,0,0,gas,1
616,4923,3,1,1,15,25,6,gas,0
616,4923,3,2,0,15,20,8,gas,0
616,4923,3,3,0,15,30,8,elec,0
616,4923,0,0,0,0,0,0,gas,1
616,4924,4,1,1,15,30,6,gas,0
616,4924,4,2,0,15,20,6,elec,0
616,4924,4,3,0,15,20,6,gas,0
616,4924,0,0,0,0,0,0,gas,1
616,4925,5,1,0,15,25,7,elec,0
616,4925,5,2,1,15,20,7,gas,0
616,4925,5,3,0,15,30,6,elec,0
616,4925,0,0,0,0,0,0,gas,1
616,4926,6,1,0,15,30,8,elec,0
616,4926,6,2,1,15,25,7,gas,0
616,4926,6,3,0,15,20,8,elec,0
616,4926,0,0,0,0,0,0,gas,1
616,4927,7,1,0,15,25,8,elec,0
616,4927,7,2,0,15,20,7,elec,0
616,4927,7,3,1,15,30,8,elec,0
616,4927,0,0,0,0,0,0,gas,1
616,4928,8,1,0,15,20,8,elec,0
616,4928,8,2,1,15,30,7,elec,0
616,4928,8,3,0,15,25,7,elec,0
616,4928,0,0,0,0,0,0,gas,1
617,4929,1,1,0,15,30,8,elec,0
617,4929,1,2,1,15,30,6,gas,0
617,4929,1,3,0,15,30,7,gas,0
617,4929,0,0,0,0,0,0,gas,1
617,4930,2,1,0,15,25,8,gas,0
617,4930,2,2,1,15,25,7,gas,0
617,4930,2,3,0,15,30,6,gas,0
617,4930,0,0,0,0,0,0,gas,1
617,4931,3,1,0,15,20,8,gas,0
617,4931,3,2,0,15,30,7,elec,0
617,4931,3,3,1,15,25,7,gas,0
617,4931,0,0,0,0,0,0,gas,1
617,4932,4,1,0,15,20,7,gas,0
617,4932,4,2,0,15,30,7,elec,0
617,4932,4,3,1,15,30,6,gas,0
617,4932,0,0,0,0,0,0,gas,1
617,4933,5,1,0,15,30,8,elec,0
617,4933,5,2,1,15,30,6,gas,0
617,4933,5,3,0,15,20,6,elec,0
617,4933,0,0,0,0,0,0,gas,1
617,4934,6,1,0,15,25,6,elec,0
617,4934,6,2,0,15,20,7,elec,0
617,4934,6,3,1,15,30,6,gas,0
617,4934,0,0,0,0,0,0,gas,1
617,4935,7,1,0,15,30,6,elec,0
617,4935,7,2,0,15,25,7,elec,0
617,4935,7,3,1,15,30,6,gas,0
617,4935,0,0,0,0,0,0,gas,1
617,4936,8,1,1,15,30,6,gas,0
617,4936,8,2,0,15,20,8,elec,0
617,4936,8,3,0,15,20,6,gas,0
617,4936,0,0,0,0,0,0,gas,1
618,4937,1,1,0,15,30,6,elec,0
618,4937,1,2,0,15,20,8,gas,0
618,4937,1,3,1,15,30,7,gas,0
618,4937,0,0,0,0,0,0,gas,1
618,4938,2,1,1,15,30,7,gas,0
618,4938,2,2,0,15,25,7,gas,0
618,4938,2,3,0,15,30,8,gas,0
618,4938,0,0,0,0,0,0,gas,1
618,4939,3,1,1,15,20,8,gas,0
618,4939,3,2,0,15,20,8,elec,0
618,4939,3,3,0,15,25,7,elec,0
618,4939,0,0,0,0,0,0,gas,1
618,4940,4,1,0,15,30,7,elec,0
618,4940,4,2,0,15,25,7,elec,0
618,4940,4,3,1,15,20,7,gas,0
618,4940,0,0,0,0,0,0,gas,1
618,4941,5,1,0,15,25,7,elec,0
618,4941,5,2,0,15,30,8,elec,0
618,4941,5,3,1,15,30,7,gas,0
618,4941,0,0,0,0,0,0,gas,1
618,4942,6,1,0,15,30,7,gas,0
618,4942,6,2,1,15,30,6,gas,0
618,4942,6,3,0,15,20,6,elec,0
618,4942,0,0,0,0,0,0,gas,1
618,4943,7,1,1,15,30,6,elec,0
618,4943,7,2,0,15,20,6,elec,0
618,4943,7,3,0,15,30,7,elec,0
618,4943,0,0,0,0,0,0,gas,1
618,4944,8,1,1,15,25,7,elec,0
618,4944,8,2,0,15,20,8,elec,0
618,4944,8,3,0,15,20,7,elec,0
618,4944,0,0,0,0,0,0,gas,1
619,4945,1,1,0,15,30,8,elec,0
619,4945,1,2,0,15,20,8,elec,0
619,4945,1,3,1,15,25,6,gas,0
619,4945,0,0,0,0,0,0,gas,1
619,4946,2,1,0,15,20,7,elec,0
619,4946,2,2,0,15,25,6,elec,0
619,4946,2,3,1,15,20,6,gas,0
619,4946,0,0,0,0,0,0,gas,1
619,4947,3,1,0,15,20,6,gas,0
619,4947,3,2,1,15,30,8,gas,0
619,4947,3,3,0,15,25,7,elec,0
619,4947,0,0,0,0,0,0,gas,1
619,4948,4,1,0,15,20,8,gas,0
619,4948,4,2,1,15,20,7,gas,0
619,4948,4,3,0,15,20,7,elec,0
619,4948,0,0,0,0,0,0,gas,1
619,4949,5,1,1,15,25,7,elec,0
619,4949,5,2,0,15,25,8,elec,0
619,4949,5,3,0,15,25,6,elec,0
619,4949,0,0,0,0,0,0,gas,1
619,4950,6,1,1,15,30,6,gas,0
619,4950,6,2,0,15,30,7,elec,0
619,4950,6,3,0,15,20,8,gas,0
619,4950,0,0,0,0,0,0,gas,1
619,4951,7,1,1,15,20,7,gas,0
619,4951,7,2,0,15,20,6,elec,0
619,4951,7,3,0,15,25,7,gas,0
619,4951,0,0,0,0,0,0,gas,1
619,4952,8,1,1,15,30,7,gas,0
619,4952,8,2,0,15,30,6,elec,0
619,4952,8,3,0,15,30,6,gas,0
619,4952,0,0,0,0,0,0,gas,1
620,4953,1,1,0,15,20,6,elec,0
620,4953,1,2,1,15,30,8,gas,0
620,4953,1,3,0,15,25,7,elec,0
620,4953,0,0,0,0,0,0,gas,1
620,4954,2,1,1,15,20,8,gas,0
620,4954,2,2,0,15,30,7,elec,0
620,4954,2,3,0,15,30,6,elec,0
620,4954,0,0,0,0,0,0,gas,1
620,4955,3,1,0,15,30,7,gas,0
620,4955,3,2,1,15,25,8,gas,0
620,4955,3,3,0,15,20,6,elec,0
620,4955,0,0,0,0,0,0,gas,1
620,4956,4,1,0,15,30,7,elec,0
620,4956,4,2,0,15,25,8,elec,0
620,4956,4,3,1,15,25,6,gas,0
620,4956,0,0,0,0,0,0,gas,1
620,4957,5,1,0,15,20,7,elec,0
620,4957,5,2,1,15,25,8,gas,0
620,4957,5,3,0,15,25,8,elec,0
620,4957,0,0,0,0,0,0,gas,1
620,4958,6,1,1,15,20,6,gas,0
620,4958,6,2,0,15,25,7,gas,0
620,4958,6,3,0,15,20,8,gas,0
620,4958,0,0,0,0,0,0,gas,1
620,4959,7,1,1,15,20,8,gas,0
620,4959,7,2,0,15,30,6,elec,0
620,4959,7,3,0,15,30,8,elec,0
620,4959,0,0,0,0,0,0,gas,1
620,4960,8,1,1,15,20,8,gas,0
620,4960,8,2,0,15,25,7,elec,0
620,4960,8,3,0,15,20,8,elec,0
620,4960,0,0,0,0,0,0,gas,1
621,4961,1,1,0,15,30,7,gas,0
621,4961,1,2,0,15,20,7,elec,0
621,4961,1,3,1,15,30,8,gas,0
621,4961,0,0,0,0,0,0,gas,1
621,4962,2,1,1,15,30,6,gas,0
621,4962,2,2,0,15,20,6,gas,0
621,4962,2,3,0,15,25,8,elec,0
621,4962,0,0,0,0,0,0,gas,1
621,4963,3,1,0,15,25,7,elec,0
621,4963,3,2,1,15,30,8,gas,0
621,4963,3,3,0,15,25,6,elec,0
621,4963,0,0,0,0,0,0,gas,1
621,4964,4,1,0,15,20,6,elec,0
621,4964,4,2,1,15,25,6,gas,0
621,4964,4,3,0,15,30,8,elec,0
621,4964,0,0,0,0,0,0,gas,1
621,4965,5,1,0,15,25,7,gas,0
621,4965,5,2,1,15,30,7,gas,0
621,4965,5,3,0,15,25,8,elec,0
621,4965,0,0,0,0,0,0,gas,1
621,4966,6,1,0,15,30,7,elec,0
621,4966,6,2,0,15,20,8,elec,0
621,4966,6,3,1,15,30,8,gas,0
621,4966,0,0,0,0,0,0,gas,1
621,4967,7,1,0,15,25,7,elec,0
621,4967,7,2,1,15,30,8,gas,0
621,4967,7,3,0,15,20,8,gas,0
621,4967,0,0,0,0,0,0,gas,1
621,4968,8,1,1,15,25,7,gas,0
621,4968,8,2,0,15,25,7,elec,0
621,4968,8,3,0,15,30,7,elec,0
621,4968,0,0,0,0,0,0,gas,1
622,4969,1,1,0,15,25,7,elec,0
622,4969,1,2,0,15,20,6,gas,0
622,4969,1,3,1,15,25,7,gas,0
622,4969,0,0,0,0,0,0,gas,1
622,4970,2,1,0,15,20,7,elec,0
622,4970,2,2,1,15,30,8,gas,0
622,4970,2,3,0,15,30,8,elec,0
622,4970,0,0,0,0,0,0,gas,1
622,4971,3,1,1,15,30,7,gas,0
622,4971,3,2,0,15,25,7,elec,0
622,4971,3,3,0,15,20,8,elec,0
622,4971,0,0,0,0,0,0,gas,1
622,4972,4,1,1,15,25,6,gas,0
622,4972,4,2,0,15,30,6,gas,0
622,4972,4,3,0,15,25,8,gas,0
622,4972,0,0,0,0,0,0,gas,1
622,4973,5,1,0,15,30,7,elec,0
622,4973,5,2,0,15,25,6,gas,0
622,4973,5,3,1,15,30,7,gas,0
622,4973,0,0,0,0,0,0,gas,1
622,4974,6,1,1,15,30,6,gas,0
622,4974,6,2,0,15,20,7,elec,0
622,4974,6,3,0,15,25,6,gas,0
622,4974,0,0,0,0,0,0,gas,1
622,4975,7,1,0,15,30,7,gas,0
622,4975,7,2,0,15,25,8,gas,0
622,4975,7,3,1,15,20,8,gas,0
622,4975,0,0,0,0,0,0,gas,1
622,4976,8,1,0,15,20,7,elec,0
622,4976,8,2,0,15,25,7,elec,0
622,4976,8,3,1,15,30,6,elec,0
622,4976,0,0,0,0,0,0,gas,1
623,4977,1,1,0,15,30,7,elec,0
623,4977,1,2,1,15,30,7,gas,0
623,4977,1,3,0,15,25,8,elec,0
623,4977,0,0,0,0,0,0,gas,1
623,4978,2,1,0,15,25,7,elec,0
623,4978,2,2,1,15,20,6,elec,0
623,4978,2,3,0,15,30,8,elec,0
623,4978,0,0,0,0,0,0,gas,1
623,4979,3,1,1,15,30,6,gas,0
623,4979,3,2,0,15,25,6,gas,0
623,4979,3,3,0,15,30,7,elec,0
623,4979,0,0,0,0,0,0,gas,1
623,4980,4,1,0,15,30,7,elec,0
623,4980,4,2,1,15,25,6,gas,0
623,4980,4,3,0,15,25,8,gas,0
623,4980,0,0,0,0,0,0,gas,1
623,4981,5,1,0,15,30,8,elec,0
623,4981,5,2,0,15,25,7,elec,0
623,4981,5,3,1,15,20,8,elec,0
623,4981,0,0,0,0,0,0,gas,1
623,4982,6,1,0,15,20,6,elec,0
623,4982,6,2,1,15,25,8,gas,0
623,4982,6,3,0,15,25,7,elec,0
623,4982,0,0,0,0,0,0,gas,1
623,4983,7,1,0,15,20,7,elec,0
623,4983,7,2,0,15,20,8,elec,0
623,4983,7,3,1,15,30,8,gas,0
623,4983,0,0,0,0,0,0,gas,1
623,4984,8,1,0,15,30,7,gas,0
623,4984,8,2,0,15,30,8,gas,0
623,4984,8,3,1,15,25,8,gas,0
623,4984,0,0,0,0,0,0,gas,1
624,4985,1,1,1,15,25,8,gas,0
624,4985,1,2,0,15,30,7,elec,0
624,4985,1,3,0,15,25,6,gas,0
624,4985,0,0,0,0,0,0,gas,1
624,4986,2,1,1,15,20,7,gas,0
624,4986,2,2,0,15,20,8,elec,0
624,4986,2,3,0,15,30,8,elec,0
624,4986,0,0,0,0,0,0,gas,1
624,4987,3,1,1,15,20,6,gas,0
624,4987,3,2,0,15,20,8,elec,0
624,4987,3,3,0,15,25,6,gas,0
624,4987,0,0,0,0,0,0,gas,1
624,4988,4,1,0,15,30,7,elec,0
624,4988,4,2,1,15,20,8,gas,0
624,4988,4,3,0,15,20,6,elec,0
624,4988,0,0,0,0,0,0,gas,1
624,4989,5,1,0,15,20,6,elec,0
624,4989,5,2,1,15,30,8,gas,0
624,4989,5,3,0,15,25,7,gas,0
624,4989,0,0,0,0,0,0,gas,1
624,4990,6,1,0,15,20,8,gas,0
624,4990,6,2,1,15,25,6,gas,0
624,4990,6,3,0,15,25,8,elec,0
624,4990,0,0,0,0,0,0,gas,1
624,4991,7,1,1,15,30,6,gas,0
624,4991,7,2,0,15,20,8,gas,0
624,4991,7,3,0,15,30,7,elec,0
624,4991,0,0,0,0,0,0,gas,1
624,4992,8,1,0,15,25,6,elec,0
624,4992,8,2,0,15,20,8,elec,0
624,4992,8,3,1,15,20,6,gas,0
624,4992,0,0,0,0,0,0,gas,1
625,4993,1,1,0,15,25,6,elec,0
625,4993,1,2,1,15,30,6,gas,0
625,4993,1,3,0,15,25,7,elec,0
625,4993,0,0,0,0,0,0,gas,1
625,4994,2,1,0,15,20,8,gas,0
625,4994,2,2,1,15,25,8,gas,0
625,4994,2,3,0,15,25,7,elec,0
625,4994,0,0,0,0,0,0,gas,1
625,4995,3,1,0,15,20,7,elec,0
625,4995,3,2,1,15,25,6,gas,0
625,4995,3,3,0,15,20,7,gas,0
625,4995,0,0,0,0,0,0,gas,1
625,4996,4,1,0,15,20,7,elec,0
625,4996,4,2,1,15,25,6,gas,0
625,4996,4,3,0,15,20,8,gas,0
625,4996,0,0,0,0,0,0,gas,1
625,4997,5,1,1,15,30,8,gas,0
625,4997,5,2,0,15,30,7,gas,0
625,4997,5,3,0,15,30,6,elec,0
625,4997,0,0,0,0,0,0,gas,1
625,4998,6,1,0,15,25,7,elec,0
625,4998,6,2,1,15,20,8,gas,0
625,4998,6,3,0,15,30,6,elec,0
625,4998,0,0,0,0,0,0,gas,1
625,4999,7,1,0,15,20,8,elec,0
625,4999,7,2,1,15,20,7,gas,0
625,4999,7,3,0,15,25,6,elec,0
625,4999,0,0,0,0,0,0,gas,1
625,5000,8,1,0,15,20,7,gas,0
625,5000,8,2,1,15,30,7,gas,0
625,5000,8,3,0,15,20,6,gas,0
625,5000,0,0,0,0,0,0,gas,1
626,5001,1,1,0,15,25,8,elec,0
626,5001,1,2,0,15,20,6,elec,0
626,5001,1,3,1,15,20,7,gas,0
626,5001,0,0,0,0,0,0,gas,1
626,5002,2,1,0,15,25,6,elec,0
626,5002,2,2,1,15,20,7,elec,0
626,5002,2,3,0,15,30,8,elec,0
626,5002,0,0,0,0,0,0,gas,1
626,5003,3,1,0,15,20,8,elec,0
626,5003,3,2,0,15,30,7,elec,0
626,5003,3,3,1,15,30,8,elec,0
626,5003,0,0,0,0,0,0,gas,1
626,5004,4,1,0,15,20,7,gas,0
626,5004,4,2,1,15,20,6,gas,0
626,5004,4,3,0,15,25,7,elec,0
626,5004,0,0,0,0,0,0,gas,1
626,5005,5,1,0,15,25,8,gas,0
626,5005,5,2,0,15,20,6,gas,0
626,5005,5,3,1,15,25,7,gas,0
626,5005,0,0,0,0,0,0,gas,1
626,5006,6,1,1,15,30,8,gas,0
626,5006,6,2,0,15,20,7,elec,0
626,5006,6,3,0,15,25,6,gas,0
626,5006,0,0,0,0,0,0,gas,1
626,5007,7,1,1,15,25,8,gas,0
626,5007,7,2,0,15,30,7,elec,0
626,5007,7,3,0,15,30,6,elec,0
626,5007,0,0,0,0,0,0,gas,1
626,5008,8,1,1,15,30,7,gas,0
626,5008,8,2,0,15,30,7,elec,0
626,5008,8,3,0,15,25,7,elec,0
626,5008,0,0,0,0,0,0,gas,1
627,5009,1,1,0,15,25,7,elec,0
627,5009,1,2,0,15,25,6,elec,0
627,5009,1,3,1,15,20,7,gas,0
627,5009,0,0,0,0,0,0,gas,1
627,5010,2,1,0,15,20,8,elec,0
627,5010,2,2,1,15,25,7,gas,0
627,5010,2,3,0,15,25,8,elec,0
627,5010,0,0,0,0,0,0,gas,1
627,5011,3,1,1,15,30,7,gas,0
627,5011,3,2,0,15,25,6,elec,0
627,5011,3,3,0,15,20,6,gas,0
627,5011,0,0,0,0,0,0,gas,1
627,5012,4,1,1,15,20,6,elec,0
627,5012,4,2,0,15,25,7,elec,0
627,5012,4,3,0,15,30,7,elec,0
627,5012,0,0,0,0,0,0,gas,1
627,5013,5,1,0,15,20,8,elec,0
627,5013,5,2,0,15,20,6,elec,0
627,5013,5,3,1,15,25,7,elec,0
627,5013,0,0,0,0,0,0,gas,1
627,5014,6,1,0,15,30,8,gas,0
627,5014,6,2,0,15,30,6,elec,0
627,5014,6,3,1,15,25,8,gas,0
627,5014,0,0,0,0,0,0,gas,1
627,5015,7,1,0,15,20,7,gas,0
627,5015,7,2,1,15,20,8,elec,0
627,5015,7,3,0,15,30,6,elec,0
627,5015,0,0,0,0,0,0,gas,1
627,5016,8,1,0,15,20,8,elec,0
627,5016,8,2,1,15,25,6,gas,0
627,5016,8,3,0,15,20,7,elec,0
627,5016,0,0,0,0,0,0,gas,1
628,5017,1,1,1,15,20,6,gas,0
628,5017,1,2,0,15,25,6,elec,0
628,5017,1,3,0,15,25,8,elec,0
628,5017,0,0,0,0,0,0,gas,1
628,5018,2,1,0,15,20,6,elec,0
628,5018,2,2,0,15,20,7,elec,0
628,5018,2,3,1,15,30,7,gas,0
628,5018,0,0,0,0,0,0,gas,1
628,5019,3,1,0,15,30,8,elec,0
628,5019,3,2,1,15,20,8,gas,0
628,5019,3,3,0,15,25,8,elec,0
628,5019,0,0,0,0,0,0,gas,1
628,5020,4,1,1,15,20,6,gas,0
628,5020,4,2,0,15,20,7,gas,0
628,5020,4,3,0,15,20,7,elec,0
628,5020,0,0,0,0,0,0,gas,1
628,5021,5,1,1,15,30,7,gas,0
628,5021,5,2,0,15,25,7,elec,0
628,5021,5,3,0,15,30,6,gas,0
628,5021,0,0,0,0,0,0,gas,1
628,5022,6,1,1,15,20,7,gas,0
